prs,signature,effect,sem,z_score,p_value,category,p_value_fdr,significant_fdr,abs_z_score
BD,Sig 18,-0.00038183905417099595,0.0016433628043159842,-0.23235225548988164,0.8162644287632339,Neurological,0.9342303085929226,False,0.23235225548988164
BD,Sig 19,0.000187322759302333,0.002099787350744009,0.08921034753160109,0.9289147420275043,Neurological,0.9804794233622246,False,0.08921034753160109
BD,Sig 20,0.0,0.0,,,Neurological,,False,
BMI,Sig 0,0.00888670701533556,0.0023874614853411913,3.72224099525759,0.00019746241886609006,Metabolic,0.0020024357969518993,True,3.72224099525759
BMI,Sig 1,0.023615647107362747,0.002613816177472472,9.03493034854455,0.0,Metabolic,0.0,True,9.03493034854455
BMI,Sig 2,0.008232287131249905,0.002883472014218569,2.8549911671263035,0.0043038025878421315,Metabolic,0.02948702584546232,True,2.8549911671263035
BMI,Sig 3,0.0048851496540009975,0.002906255656853318,1.6809084371091707,0.09278070091147295,Metabolic,0.26730702442073945,False,1.6809084371091707
BMI,Sig 4,-0.0011180193396285176,0.001126644667237997,-0.9923442342911677,0.3210296321600963,Metabolic,0.5983238352943242,False,0.9923442342911677
BMI,Sig 5,0.017550770193338394,0.0031617183703929186,5.551022620385159,2.840033297424327e-08,Metabolic,5.381115721435567e-07,True,5.551022620385159
BMI,Sig 6,0.005473733879625797,0.001844636513851583,2.967378038178749,0.0030035141548248045,Metabolic,0.022066634606876117,True,2.967378038178749
BMI,Sig 7,0.032477013766765594,0.0029841375071555376,10.883216235475185,0.0,Metabolic,0.0,True,10.883216235475185
BMI,Sig 8,9.659569332143292e-05,0.0015790521865710616,0.061173211463765545,0.9512212639210764,Metabolic,0.9835452098683977,False,0.061173211463765545
BMI,Sig 9,0.009323885664343834,0.002141503384336829,4.3538972352505585,1.3373841828423494e-05,Metabolic,0.0001816823795559418,True,4.3538972352505585
BMI,Sig 10,0.0012514351401478052,0.0027707002591341734,0.45166745699835137,0.6515085656927893,Metabolic,0.825115312983438,False,0.45166745699835137
BMI,Sig 11,-0.00011116543464595452,0.0013849694514647126,-0.08026562212501398,0.9360259995371178,Metabolic,0.9804794233622246,False,0.08026562212501398
BMI,Sig 12,0.0023492746986448765,0.0007443292415700853,3.156230559596618,0.0015982247252304127,Metabolic,0.01307638411552156,True,3.156230559596618
BMI,Sig 13,-8.351712313015014e-05,0.0016323605086654425,-0.05116340580821246,0.9591953115690071,Metabolic,0.9835452098683977,False,0.05116340580821246
BMI,Sig 14,0.016050156205892563,0.0023860468063503504,6.72667282266879,1.7358559034619248e-11,Metabolic,4.1660541683086194e-10,True,6.72667282266879
BMI,Sig 15,0.02195524051785469,0.0016047643730416894,13.6812861044768,0.0,Metabolic,0.0,True,13.6812861044768
BMI,Sig 16,0.013198571279644966,0.00244867242872715,5.3900926578839075,7.042136496160367e-08,Metabolic,1.2366678724964548e-06,True,5.3900926578839075
BMI,Sig 17,0.00896077323704958,0.0023047758731991053,3.8879152377674493,0.0001011089204947524,Metabolic,0.0010550496051626337,True,3.8879152377674493
BMI,Sig 18,0.014185145497322083,0.0014619962312281132,9.702586911189373,0.0,Metabolic,0.0,True,9.702586911189373
BMI,Sig 19,0.0024309298023581505,0.0019125111866742373,1.2710669716841854,0.20370482410243085,Metabolic,0.4569080166783495,False,1.2710669716841854
BMI,Sig 20,0.0,0.0,,,Metabolic,,False,
CRC,Sig 0,0.0007064566016197205,0.002215355634689331,0.31889083204412455,0.7498092966435497,Cancer,0.8952946825594623,False,0.31889083204412455
CRC,Sig 1,-0.0006968202069401741,0.002174054505303502,-0.3205164384058976,0.7485768710765801,Cancer,0.8952946825594623,False,0.3205164384058976
CRC,Sig 2,0.005882679484784603,0.0028230659663677216,2.0837910112151974,0.03717918133024689,Cancer,0.14871672532098756,False,2.0837910112151974
CRC,Sig 3,-0.00014730566181242466,0.0026762965135276318,-0.05504086003469801,0.9561059115127344,Cancer,0.9835452098683977,False,0.05504086003469801
CRC,Sig 4,-0.0016296247486025095,0.0009483922622166574,-1.718302450922176,0.08574146256697013,Cancer,0.24993462772558095,False,1.718302450922176
CRC,Sig 5,0.0006264448165893555,0.0036081483121961355,0.17361947525046817,0.8621645254385717,Cancer,0.9495308369860359,False,0.17361947525046817
CRC,Sig 6,0.010264823213219643,0.0015361554687842727,6.682151267764139,2.354605399546017e-11,Cancer,5.468760927977846e-10,True,6.682151267764139
CRC,Sig 7,0.0007414292776957154,0.002659639809280634,0.2787705594977741,0.7804209092467449,Cancer,0.9211525486191088,False,0.2787705594977741
CRC,Sig 8,0.0005886155413463712,0.0013797738356515765,0.4266029157368437,0.6696685736562218,Cancer,0.8400023920426475,False,0.4266029157368437
CRC,Sig 9,-0.003617484588176012,0.0018015482928603888,-2.0079864650380204,0.04464472997594848,Cancer,0.16400104889123934,False,2.0079864650380204
CRC,Sig 10,-0.002022210042923689,0.0018276239279657602,-1.10646945029578,0.2685233797713278,Cancer,0.5446107984094535,False,1.10646945029578
CRC,Sig 11,-0.0014154005330055952,0.0011507592862471938,-1.2299709851757425,0.2187079702507706,Cancer,0.4800906664041306,False,1.2299709851757425
CRC,Sig 12,0.001831479137763381,0.0008571034995839,2.1368237775863865,0.032612327412143705,Cancer,0.13675387755472218,False,2.1368237775863865
CRC,Sig 13,-0.001277439994737506,0.001592530868947506,-0.8021445735502498,0.42246933370365936,Cancer,0.6701493816403595,False,0.8021445735502498
